Date,Open,High,Low,Close,Volume
2019-06-04,25.559999465942383,25.559999465942383,25.559999465942383,25.559999465942383,0
2019-06-05,25.68000030517578,25.68000030517578,25.68000030517578,25.68000030517578,0
2019-06-06,25.68000030517578,25.68000030517578,25.68000030517578,25.68000030517578,0
2019-06-07,25.772499084472656,25.772499084472656,25.772499084472656,25.772499084472656,0
2019-06-10,25.982500076293945,25.982500076293945,25.982500076293945,25.982500076293945,0
2019-06-11,26.184999465942383,26.184999465942383,26.184999465942383,26.184999465942383,0
2019-06-12,25.924999237060547,25.924999237060547,25.924999237060547,25.924999237060547,0
2019-06-13,25.78249931335449,25.78249931335449,25.78249931335449,25.78249931335449,0
2019-06-14,25.6825008392334,25.6825008392334,25.6825008392334,25.6825008392334,0
2019-06-17,25.707500457763672,25.707500457763672,25.707500457763672,25.707500457763672,0
2019-06-18,26.309999465942383,26.309999465942383,26.309999465942383,26.309999465942383,0
2019-06-19,26.415000915527344,26.415000915527344,26.415000915527344,26.415000915527344,0
2019-06-20,26.94750022888184,26.94750022888184,26.94750022888184,26.94750022888184,0
2019-06-21,26.872499465942383,26.872499465942383,26.872499465942383,26.872499465942383,0
2019-06-24,26.979999542236328,26.979999542236328,26.979999542236328,26.979999542236328,0
2019-06-25,26.9950008392334,26.9950008392334,26.9950008392334,26.9950008392334,0
2019-06-26,27.14249992370605,27.14249992370605,27.14249992370605,27.14249992370605,0
2019-06-27,27.252500534057617,27.252500534057617,27.252500534057617,27.252500534057617,0
2019-06-28,27.15749931335449,27.15749931335449,27.15749931335449,27.15749931335449,0
2019-07-01,26.987499237060547,26.987499237060547,26.987499237060547,26.987499237060547,0
2019-07-02,26.8700008392334,26.8700008392334,26.8700008392334,26.8700008392334,0
2019-07-03,26.434999465942383,26.434999465942383,26.434999465942383,26.434999465942383,0
2019-07-04,26.69750022888184,26.69750022888184,26.69750022888184,26.69750022888184,0
2019-07-05,26.32950019836425,26.32950019836425,26.32950019836425,26.252500534057617,70000
2019-07-08,25.75,25.75,25.75,25.75,0
2019-07-09,25.70249938964844,25.70249938964844,25.70249938964844,25.70249938964844,0
2019-07-10,25.96999931335449,25.96999931335449,25.96999931335449,25.96999931335449,0
2019-07-11,26.18000030517578,26.18000030517578,26.18000030517578,26.18000030517578,0
2019-07-12,26.1200008392334,26.1200008392334,26.1200008392334,26.1200008392334,0
2019-07-15,26.184999465942383,26.184999465942383,26.184999465942383,26.184999465942383,0
2019-07-16,26.2549991607666,26.2549991607666,26.2549991607666,26.2549991607666,0
2019-07-17,26.0,26.0,26.0,26.0,76
2019-07-18,26.0625,26.0625,26.0625,26.0625,0
2019-07-19,26.424999237060547,26.424999237060547,26.424999237060547,26.424999237060547,0
2019-07-22,26.489999771118164,26.489999771118164,26.489999771118164,26.489999771118164,0
2019-07-23,26.477500915527344,26.477500915527344,26.477500915527344,26.477500915527344,0
2019-07-24,26.299999237060547,26.299999237060547,26.299999237060547,26.299999237060547,0
2019-07-25,26.122499465942383,26.122499465942383,26.122499465942383,26.122499465942383,0
2019-07-26,26.049999237060547,26.049999237060547,26.049999237060547,26.049999237060547,0
2019-07-29,25.6875,25.6875,25.6875,25.6875,0
2019-07-30,25.707500457763672,25.707500457763672,25.707500457763672,25.707500457763672,0
2019-07-31,25.52750015258789,25.52750015258789,25.52750015258789,25.52750015258789,0
2019-08-01,25.45499992370605,25.45499992370605,25.45499992370605,25.45499992370605,0
2019-08-02,24.50749969482422,24.50749969482422,24.50749969482422,24.50749969482422,0
2019-08-05,23.545000076293945,23.545000076293945,23.545000076293945,23.545000076293945,0
2019-08-06,23.559999465942383,23.559999465942383,23.559999465942383,23.559999465942383,0
2019-08-07,23.342500686645508,23.342500686645508,23.342500686645508,23.342500686645508,0
2019-08-08,23.790000915527344,23.790000915527344,23.790000915527344,23.790000915527344,0
2019-08-09,23.65250015258789,23.65250015258789,23.65250015258789,23.65250015258789,0
2019-08-12,23.540000915527344,23.540000915527344,23.540000915527344,23.540000915527344,0
2019-08-13,23.82999992370605,23.82999992370605,23.82999992370605,23.82999992370605,0
2019-08-14,23.395000457763672,23.395000457763672,23.395000457763672,23.395000457763672,0
2019-08-15,23.372499465942383,23.372499465942383,23.372499465942383,23.372499465942383,0
2019-08-16,23.8700008392334,23.8700008392334,23.8700008392334,23.8700008392334,0
2019-08-19,23.877500534057617,23.877500534057617,23.877500534057617,23.877500534057617,0
